"","Feature1","Feature2","Correlation"
"72593","TCGA-12-1599-01A-01D-0595-05","TCGA-12-1599-01A-01D-0595-05",1
"43013","TCGA-12-1599-01A-01D-0595-05","TCGA-02-0057-01A-01D-0186-05",0.953461465015349
"52757","TCGA-12-1599-01A-01D-0595-05","TCGA-28-1752-01A-01D-0595-05",0.951152482808185
"72942","TCGA-19-1388-01A-01D-0595-05","TCGA-19-1388-01A-01D-0595-05",1
"24570","TCGA-19-1388-01A-01D-0595-05","TCGA-12-1092-01B-01D-0521-05",0.894723157177456
"72246","TCGA-19-1388-01A-01D-0595-05","TCGA-19-0963-01B-01D-0521-05",0.894223949015919
"73291","TCGA-06-0881-01A-02D-0392-05","TCGA-06-0881-01A-02D-0392-05",1
"41623","TCGA-06-0881-01A-02D-0392-05","TCGA-06-0139-01A-01D-0218-05",0.983928627687402
"1255","TCGA-06-0881-01A-02D-0392-05","TCGA-02-0107-01A-01D-0199-05",0.98229616841375
"73640","TCGA-26-1438-01A-01D-0521-05","TCGA-26-1438-01A-01D-0521-05",1
"1256","TCGA-26-1438-01A-01D-0521-05","TCGA-02-0107-01A-01D-0199-05",0.974315281180497
"91388","TCGA-26-1438-01A-01D-0521-05","TCGA-12-1096-01A-01D-0521-05",0.972664284336708
"73989","TCGA-28-1745-01B-01D-0595-05","TCGA-28-1745-01B-01D-0595-05",1
"88257","TCGA-28-1745-01B-01D-0595-05","TCGA-27-2527-01A-01D-0788-05",0.970710556819361
"91389","TCGA-28-1745-01B-01D-0595-05","TCGA-12-1096-01A-01D-0521-05",0.96947294444209
"74338","TCGA-19-0962-01B-01D-0521-05","TCGA-19-0962-01B-01D-0521-05",1
"20050","TCGA-19-0962-01B-01D-0521-05","TCGA-02-0085-01A-01D-0199-05",0.948000326819474
"43018","TCGA-19-0962-01B-01D-0521-05","TCGA-02-0057-01A-01D-0186-05",0.94794536608043
"74687","TCGA-14-0783-01B-01D-0521-05","TCGA-14-0783-01B-01D-0521-05",1
"81995","TCGA-14-0783-01B-01D-0521-05","TCGA-14-0817-01A-01D-0392-05",0.924644926208127
"70163","TCGA-14-0783-01B-01D-0521-05","TCGA-16-1062-01A-01D-0521-05",0.916825334141446
"75036","TCGA-32-4213-01A-01D-1228-05","TCGA-32-4213-01A-01D-1228-05",1
"34320","TCGA-32-4213-01A-01D-1228-05","TCGA-32-2494-01A-01D-1228-05",0.951992382999567
"23880","TCGA-32-4213-01A-01D-1228-05","TCGA-32-1977-01A-01D-1228-05",0.944910057882841
"75385","TCGA-28-1751-01A-02D-0595-05","TCGA-28-1751-01A-02D-0595-05",1
"21793","TCGA-28-1751-01A-02D-0595-05","TCGA-28-2513-01A-01D-0788-05",0.971494527039273
"83041","TCGA-28-1751-01A-02D-0595-05","TCGA-14-1037-01A-01D-0595-05",0.959250410180861
"75734","TCGA-12-1597-01B-01D-0915-05","TCGA-12-1597-01B-01D-0915-05",1
"1610","TCGA-12-1597-01B-01D-0915-05","TCGA-32-2495-01A-01D-1228-05",0.928662635563853
"61466","TCGA-12-1597-01B-01D-0915-05","TCGA-14-1402-01A-01D-0521-05",0.926869651722492
"76083","TCGA-32-2615-01A-01D-0915-05","TCGA-32-2615-01A-01D-0915-05",1
"67383","TCGA-32-2615-01A-01D-0915-05","TCGA-27-1831-01A-01D-0788-05",0.944049001740237
"28407","TCGA-32-2615-01A-01D-0915-05","TCGA-32-1986-01A-01D-0788-05",0.941345043915273
"76432","TCGA-41-2575-01A-01D-0915-05","TCGA-41-2575-01A-01D-0915-05",1
"36412","TCGA-41-2575-01A-01D-0915-05","TCGA-12-3651-01A-01D-0915-05",0.932349514695947
"72256","TCGA-41-2575-01A-01D-0915-05","TCGA-19-0963-01B-01D-0521-05",0.929091805509387
"76781","TCGA-19-1389-01A-01D-0595-05","TCGA-19-1389-01A-01D-0595-05",1
"88265","TCGA-19-1389-01A-01D-0595-05","TCGA-27-2527-01A-01D-0788-05",0.970900064375992
"71909","TCGA-19-1389-01A-01D-0595-05","TCGA-12-0822-01A-01D-0392-05",0.970255883755484
"77130","TCGA-02-0011-01B-01D-0186-05","TCGA-02-0011-01B-01D-0186-05",1
"78870","TCGA-02-0011-01B-01D-0186-05","TCGA-02-0047-01A-01D-0186-05",0.905936313551705
"32586","TCGA-02-0011-01B-01D-0186-05","TCGA-06-1801-01A-02D-0595-05",0.897610583699608
"77479","TCGA-06-0143-01A-01D-0218-05","TCGA-06-0143-01A-01D-0218-05",1
"91399","TCGA-06-0143-01A-01D-0218-05","TCGA-12-1096-01A-01D-0521-05",0.955918927454012
"82699","TCGA-06-0143-01A-01D-0218-05","TCGA-02-0034-01A-01D-0186-05",0.954491264499979
"77828","TCGA-19-1789-01A-01D-0595-05","TCGA-19-1789-01A-01D-0595-05",1
"33632","TCGA-19-1789-01A-01D-0595-05","TCGA-32-1982-01A-01D-0788-05",0.926662134563841
"61472","TCGA-19-1789-01A-01D-0595-05","TCGA-14-1402-01A-01D-0521-05",0.926033444360419
"78177","TCGA-28-1755-01A-01D-0595-05","TCGA-28-1755-01A-01D-0595-05",1
"47901","TCGA-28-1755-01A-01D-0595-05","TCGA-27-1836-01A-01D-0788-05",0.909532821287777
"35373","TCGA-28-1755-01A-01D-0595-05","TCGA-06-2558-01A-01D-0788-05",0.901696201185622
"78526","TCGA-14-4157-01A-01D-1228-05","TCGA-14-4157-01A-01D-1228-05",1
"50686","TCGA-14-4157-01A-01D-1228-05","TCGA-14-1458-01A-01D-0595-05",0.936554503998359
"56950","TCGA-14-4157-01A-01D-1228-05","TCGA-19-1788-01A-01D-0595-05",0.932179742003517
"78875","TCGA-02-0047-01A-01D-0186-05","TCGA-02-0047-01A-01D-0186-05",1
"91403","TCGA-02-0047-01A-01D-0186-05","TCGA-12-1096-01A-01D-0521-05",0.934448646232909
"24587","TCGA-02-0047-01A-01D-0186-05","TCGA-12-1092-01B-01D-0521-05",0.931475436531975
"79224","TCGA-41-3915-01A-01D-1228-05","TCGA-41-3915-01A-01D-1228-05",1
"91404","TCGA-41-3915-01A-01D-1228-05","TCGA-12-1096-01A-01D-0521-05",0.95187286947452
"40944","TCGA-41-3915-01A-01D-1228-05","TCGA-14-3476-01B-01D-1228-05",0.951573199576151
"79573","TCGA-16-1056-01B-01D-0521-05","TCGA-16-1056-01B-01D-0521-05",1
"55909","TCGA-16-1056-01B-01D-0521-05","TCGA-28-2502-01B-01D-0788-05",0.943266830593311
"64957","TCGA-16-1056-01B-01D-0521-05","TCGA-27-2518-01A-01D-0788-05",0.941385980831461
"79922","TCGA-06-2567-01A-01D-0788-05","TCGA-06-2567-01A-01D-0788-05",1
"55910","TCGA-06-2567-01A-01D-0788-05","TCGA-28-2502-01B-01D-0788-05",0.93289114888578
"91406","TCGA-06-2567-01A-01D-0788-05","TCGA-12-1096-01A-01D-0521-05",0.9325604425224
"80271","TCGA-16-0848-01A-01D-0392-05","TCGA-16-0848-01A-01D-0392-05",1
"24591","TCGA-16-0848-01A-01D-0392-05","TCGA-12-1092-01B-01D-0521-05",0.940524835517302
"55911","TCGA-16-0848-01A-01D-0392-05","TCGA-28-2502-01B-01D-0788-05",0.940298783564273
"80620","TCGA-28-1757-01A-02D-0595-05","TCGA-28-1757-01A-02D-0595-05",1
"67396","TCGA-28-1757-01A-02D-0595-05","TCGA-27-1831-01A-01D-0788-05",0.950270137635614
"60784","TCGA-28-1757-01A-02D-0595-05","TCGA-28-1753-01A-01D-0788-05",0.946233147676816
"80969","TCGA-32-1987-01A-01D-1228-05","TCGA-32-1987-01A-01D-1228-05",1
"43037","TCGA-32-1987-01A-01D-1228-05","TCGA-02-0057-01A-01D-0186-05",0.951147053346332
"75401","TCGA-32-1987-01A-01D-1228-05","TCGA-28-1751-01A-02D-0595-05",0.950690705543749
"81318","TCGA-02-0052-01A-01D-0186-05","TCGA-02-0052-01A-01D-0186-05",1
"91410","TCGA-02-0052-01A-01D-0186-05","TCGA-12-1096-01A-01D-0521-05",0.956898177759361
"88278","TCGA-02-0052-01A-01D-0186-05","TCGA-27-2527-01A-01D-0788-05",0.952218645824007
"81667","TCGA-12-3650-01A-01D-0915-05","TCGA-12-3650-01A-01D-0915-05",1
"60787","TCGA-12-3650-01A-01D-0915-05","TCGA-28-1753-01A-01D-0788-05",0.935153910310478
"19375","TCGA-12-3650-01A-01D-0915-05","TCGA-32-2638-01A-01D-0915-05",0.934400483462717
"82016","TCGA-14-0817-01A-01D-0392-05","TCGA-14-0817-01A-01D-0392-05",1
"33644","TCGA-14-0817-01A-01D-0392-05","TCGA-32-1982-01A-01D-0788-05",0.930798422505999
"93152","TCGA-14-0817-01A-01D-0392-05","TCGA-28-1750-01A-01D-0595-05",0.927391711218396
"82365","TCGA-14-1827-01A-01D-0595-05","TCGA-14-1827-01A-01D-0595-05",1
"67401","TCGA-14-1827-01A-01D-0595-05","TCGA-27-1831-01A-01D-0788-05",0.949429654209037
"4065","TCGA-14-1827-01A-01D-0595-05","TCGA-02-2470-01A-01D-0788-05",0.945831223781988
"82714","TCGA-02-0034-01A-01D-0186-05","TCGA-02-0034-01A-01D-0186-05",1
"1282","TCGA-02-0034-01A-01D-0186-05","TCGA-02-0107-01A-01D-0199-05",0.963545489308814
"91414","TCGA-02-0034-01A-01D-0186-05","TCGA-12-1096-01A-01D-0521-05",0.962450640997264
"83063","TCGA-14-1037-01A-01D-0595-05","TCGA-14-1037-01A-01D-0595-05",1
"21815","TCGA-14-1037-01A-01D-0595-05","TCGA-28-2513-01A-01D-0788-05",0.963268416894508
"75407","TCGA-14-1037-01A-01D-0595-05","TCGA-28-1751-01A-02D-0595-05",0.959250410180861
"83412","TCGA-02-0060-01A-01D-0186-05","TCGA-02-0060-01A-01D-0186-05",1
"43044","TCGA-02-0060-01A-01D-0186-05","TCGA-02-0057-01A-01D-0186-05",0.952633402988124
"85500","TCGA-02-0060-01A-01D-0186-05","TCGA-12-1095-01A-01D-0521-05",0.949113978394106
"83761","TCGA-32-4719-01A-01D-1228-05","TCGA-32-4719-01A-01D-1228-05",1
"60793","TCGA-32-4719-01A-01D-1228-05","TCGA-28-1753-01A-01D-0788-05",0.936180848289264
"32953","TCGA-32-4719-01A-01D-1228-05","TCGA-27-2528-01A-01D-0788-05",0.93583471318393
"84110","TCGA-02-0069-01A-01D-0199-05","TCGA-02-0069-01A-01D-0199-05",1
"32606","TCGA-02-0069-01A-01D-0199-05","TCGA-06-1801-01A-02D-0595-05",0.922854735052924
"47918","TCGA-02-0069-01A-01D-0199-05","TCGA-27-1836-01A-01D-0788-05",0.914739170489991
"84459","TCGA-41-2571-01A-01D-0915-05","TCGA-41-2571-01A-01D-0915-05",1
"25995","TCGA-41-2571-01A-01D-0915-05","TCGA-27-1830-01A-01D-0595-05",0.930037507874887
"79239","TCGA-41-2571-01A-01D-0915-05","TCGA-41-3915-01A-01D-1228-05",0.928259719101207
"84808","TCGA-14-0871-01A-01D-0392-05","TCGA-14-0871-01A-01D-0392-05",1
"52444","TCGA-14-0871-01A-01D-0392-05","TCGA-06-2569-01A-01D-0788-05",0.868660157710715
"71932","TCGA-14-0871-01A-01D-0392-05","TCGA-12-0822-01A-01D-0392-05",0.864047046697018
"85157","TCGA-14-0865-01B-01D-0595-05","TCGA-14-0865-01B-01D-0595-05",1
"72281","TCGA-14-0865-01B-01D-0595-05","TCGA-19-0963-01B-01D-0521-05",0.891014320744928
"23561","TCGA-14-0865-01B-01D-0595-05","TCGA-32-1976-01A-01D-0788-05",0.887934694165479
"85506","TCGA-12-1095-01A-01D-0521-05","TCGA-12-1095-01A-01D-0521-05",1
"43050","TCGA-12-1095-01A-01D-0521-05","TCGA-02-0057-01A-01D-0186-05",0.960626754357444
"20082","TCGA-12-1095-01A-01D-0521-05","TCGA-02-0085-01A-01D-0199-05",0.960186765567616
"85855","TCGA-02-0014-01A-01D-0186-05","TCGA-02-0014-01A-01D-0186-05",1
"58363","TCGA-02-0014-01A-01D-0186-05","TCGA-02-2483-01A-01D-0788-05",0.898746432990855
"8599","TCGA-02-0014-01A-01D-0186-05","TCGA-06-0129-01A-01D-0218-05",0.891547261487972
"86204","TCGA-16-1055-01B-01D-0521-05","TCGA-16-1055-01B-01D-0521-05",1
"67412","TCGA-16-1055-01B-01D-0521-05","TCGA-27-1831-01A-01D-0788-05",0.95137497429767
"60800","TCGA-16-1055-01B-01D-0521-05","TCGA-28-1753-01A-01D-0788-05",0.95043634035385
"86553","TCGA-12-3649-01A-01D-0915-05","TCGA-12-3649-01A-01D-0915-05",1
"22869","TCGA-12-3649-01A-01D-0915-05","TCGA-19-2620-01A-01D-0915-05",0.948728883268502
"19389","TCGA-12-3649-01A-01D-0915-05","TCGA-32-2638-01A-01D-0915-05",0.947220804177779
"86902","TCGA-12-0829-01A-01D-0392-05","TCGA-12-0829-01A-01D-0392-05",1
"91426","TCGA-12-0829-01A-01D-0392-05","TCGA-12-1096-01A-01D-0521-05",0.966813303362512
"88294","TCGA-12-0829-01A-01D-0392-05","TCGA-27-2527-01A-01D-0788-05",0.965211302480143
"87251","TCGA-27-1835-01A-01D-0788-05","TCGA-27-1835-01A-01D-0788-05",1
"74375","TCGA-27-1835-01A-01D-0788-05","TCGA-19-0962-01B-01D-0521-05",0.920692320460479
"33659","TCGA-27-1835-01A-01D-0788-05","TCGA-32-1982-01A-01D-0788-05",0.920347987855973
"87600","TCGA-06-1087-01A-02D-0521-05","TCGA-06-1087-01A-02D-0521-05",1
"66024","TCGA-06-1087-01A-02D-0521-05","TCGA-14-1794-01A-01D-0595-05",0.895653758249645
"92472","TCGA-06-1087-01A-02D-0521-05","TCGA-06-1800-01A-01D-0595-05",0.894411715357388
"87949","TCGA-06-1086-01A-02D-0521-05","TCGA-06-1086-01A-02D-0521-05",1
"46537","TCGA-06-1086-01A-02D-0521-05","TCGA-06-0882-01A-01D-0392-05",0.915260593410507
"71941","TCGA-06-1086-01A-02D-0521-05","TCGA-12-0822-01A-01D-0392-05",0.913467124817551
"88298","TCGA-27-2527-01A-01D-0788-05","TCGA-27-2527-01A-01D-0788-05",1
"1298","TCGA-27-2527-01A-01D-0788-05","TCGA-02-0107-01A-01D-0199-05",0.97598497715169
"88646","TCGA-27-2527-01A-01D-0788-05","TCGA-19-1385-01A-02D-0595-05",0.973759311072473
"88647","TCGA-19-1385-01A-02D-0595-05","TCGA-19-1385-01A-02D-0595-05",1
"1299","TCGA-19-1385-01A-02D-0595-05","TCGA-02-0107-01A-01D-0199-05",0.976284637082045
"88299","TCGA-19-1385-01A-02D-0595-05","TCGA-27-2527-01A-01D-0788-05",0.973759311072473
"88996","TCGA-06-0122-01A-01D-0218-05","TCGA-06-0122-01A-01D-0218-05",1
"61504","TCGA-06-0122-01A-01D-0218-05","TCGA-14-1402-01A-01D-0521-05",0.929828680441304
"75772","TCGA-06-0122-01A-01D-0218-05","TCGA-12-1597-01B-01D-0915-05",0.924482586921166
"89345","TCGA-14-1396-01A-01D-0521-05","TCGA-14-1396-01A-01D-0521-05",1
"93173","TCGA-14-1396-01A-01D-0521-05","TCGA-28-1750-01A-01D-0595-05",0.92627917711095
"34709","TCGA-14-1396-01A-01D-0521-05","TCGA-06-0876-01A-01D-0392-05",0.923866254426794
"89694","TCGA-19-2631-01A-01D-1228-05","TCGA-19-2631-01A-01D-1228-05",1
"26358","TCGA-19-2631-01A-01D-1228-05","TCGA-41-3393-01A-01D-1228-05",0.929950625209694
"20094","TCGA-19-2631-01A-01D-1228-05","TCGA-02-0085-01A-01D-0199-05",0.928764191560072
"90043","TCGA-06-1084-01A-01D-0521-05","TCGA-06-1084-01A-01D-0521-05",1
"88303","TCGA-06-1084-01A-01D-0521-05","TCGA-27-2527-01A-01D-0788-05",0.96440402981562
"1303","TCGA-06-1084-01A-01D-0521-05","TCGA-02-0107-01A-01D-0199-05",0.962899899998389
"90392","TCGA-06-2566-01A-01D-0788-05","TCGA-06-2566-01A-01D-0788-05",1
"58724","TCGA-06-2566-01A-01D-0788-05","TCGA-02-0027-01A-01D-0186-05",0.965107858829872
"85520","TCGA-06-2566-01A-01D-0788-05","TCGA-12-1095-01A-01D-0521-05",0.946321884821834
"90741","TCGA-12-1088-01A-01D-0521-05","TCGA-12-1088-01A-01D-0521-05",1
"2001","TCGA-12-1088-01A-01D-0521-05","TCGA-16-1045-01B-01D-0521-05",0.944810962875679
"47937","TCGA-12-1088-01A-01D-0521-05","TCGA-27-1836-01A-01D-0788-05",0.943500530089398
"91090","TCGA-32-2491-01A-01D-1228-05","TCGA-32-2491-01A-01D-1228-05",1
"88306","TCGA-32-2491-01A-01D-1228-05","TCGA-27-2527-01A-01D-0788-05",0.947033481487647
"28450","TCGA-32-2491-01A-01D-1228-05","TCGA-32-1986-01A-01D-0788-05",0.945384474923658
"91439","TCGA-12-1096-01A-01D-0521-05","TCGA-12-1096-01A-01D-0521-05",1
"88307","TCGA-12-1096-01A-01D-0521-05","TCGA-27-2527-01A-01D-0788-05",0.973467751555432
"73691","TCGA-12-1096-01A-01D-0521-05","TCGA-26-1438-01A-01D-0521-05",0.972664284336708
"91788","TCGA-28-1760-01A-01D-0595-05","TCGA-28-1760-01A-01D-0595-05",1
"88308","TCGA-28-1760-01A-01D-0595-05","TCGA-27-2527-01A-01D-0788-05",0.952830037697214
"55944","TCGA-28-1760-01A-01D-0595-05","TCGA-28-2502-01B-01D-0788-05",0.952181166842555
"92137","TCGA-27-1837-01A-01D-0788-05","TCGA-27-1837-01A-01D-0788-05",1
"6529","TCGA-27-1837-01A-01D-0788-05","TCGA-28-1747-01C-01D-0788-05",0.944100750714992
"52117","TCGA-27-1837-01A-01D-0788-05","TCGA-14-1401-01A-01D-0521-05",0.943888416457357
"92486","TCGA-06-1800-01A-01D-0595-05","TCGA-06-1800-01A-01D-0595-05",1
"81350","TCGA-06-1800-01A-01D-0595-05","TCGA-02-0052-01A-01D-0186-05",0.94708673808037
"91442","TCGA-06-1800-01A-01D-0595-05","TCGA-12-1096-01A-01D-0521-05",0.946746905018946
"92835","TCGA-14-0812-01B-01D-0595-05","TCGA-14-0812-01B-01D-0595-05",1
"55947","TCGA-14-0812-01B-01D-0595-05","TCGA-28-2502-01B-01D-0788-05",0.945693914009314
"60819","TCGA-14-0812-01B-01D-0595-05","TCGA-28-1753-01A-01D-0788-05",0.943393245759469
"93184","TCGA-28-1750-01A-01D-0595-05","TCGA-28-1750-01A-01D-0595-05",1
"28804","TCGA-28-1750-01A-01D-0595-05","TCGA-12-1093-01A-01D-0521-05",0.936775161906465
"33676","TCGA-28-1750-01A-01D-0595-05","TCGA-32-1982-01A-01D-0788-05",0.933664665805122
"93533","TCGA-32-1973-01A-01D-1228-05","TCGA-32-1973-01A-01D-1228-05",1
"73001","TCGA-32-1973-01A-01D-1228-05","TCGA-19-1388-01A-01D-0595-05",0.883160469248392
"79265","TCGA-32-1973-01A-01D-1228-05","TCGA-41-3915-01A-01D-1228-05",0.873493085607382
"93882","TCGA-14-1452-01A-01D-0521-05","TCGA-14-1452-01A-01D-0521-05",1
"60822","TCGA-14-1452-01A-01D-0521-05","TCGA-28-1753-01A-01D-0788-05",0.938410050032337
"32982","TCGA-14-1452-01A-01D-0521-05","TCGA-27-2528-01A-01D-0788-05",0.937113402967776
"94231","TCGA-06-0879-01A-01D-0392-05","TCGA-06-0879-01A-01D-0392-05",1
"60823","TCGA-06-0879-01A-01D-0392-05","TCGA-28-1753-01A-01D-0788-05",0.944129709535553
"64999","TCGA-06-0879-01A-01D-0392-05","TCGA-27-2518-01A-01D-0788-05",0.943902210112618
"94580","TCGA-19-2625-01A-01D-0915-05","TCGA-19-2625-01A-01D-0915-05",1
"43076","TCGA-19-2625-01A-01D-0915-05","TCGA-02-0057-01A-01D-0186-05",0.949088999360291
"28808","TCGA-19-2625-01A-01D-0915-05","TCGA-12-1093-01A-01D-0521-05",0.947723429593495
"94929","TCGA-02-0033-01A-01D-0186-05","TCGA-02-0033-01A-01D-0186-05",1
"1317","TCGA-02-0033-01A-01D-0186-05","TCGA-02-0107-01A-01D-0199-05",0.964015744043923
"88317","TCGA-02-0033-01A-01D-0186-05","TCGA-27-2527-01A-01D-0788-05",0.961913656313203
"95278","TCGA-02-0038-01A-01D-0186-05","TCGA-02-0038-01A-01D-0186-05",1
"60826","TCGA-02-0038-01A-01D-0186-05","TCGA-28-1753-01A-01D-0788-05",0.92907149331729
"43078","TCGA-02-0038-01A-01D-0186-05","TCGA-02-0057-01A-01D-0186-05",0.929068212423252
"95627","TCGA-12-0826-01A-01D-0392-05","TCGA-12-0826-01A-01D-0392-05",1
"43079","TCGA-12-0826-01A-01D-0392-05","TCGA-02-0057-01A-01D-0186-05",0.949241978996186
"2015","TCGA-12-0826-01A-01D-0392-05","TCGA-16-1045-01B-01D-0521-05",0.947564912986207
"95976","TCGA-19-5947-01A-11D-1697-05","TCGA-19-5947-01A-11D-1697-05",1
"106416","TCGA-19-5947-01A-11D-1697-05","TCGA-06-5412-01A-01D-1697-05",0.964763879539408
"114768","TCGA-19-5947-01A-11D-1697-05","TCGA-06-0650-01A-02D-1697-05",0.963908774348715
"96325","TCGA-26-5132-01A-01D-1481-05","TCGA-26-5132-01A-01D-1481-05",1
"121033","TCGA-26-5132-01A-01D-1481-05","TCGA-06-5856-01A-01D-1697-05",0.906849011994238
"104677","TCGA-26-5132-01A-01D-1481-05","TCGA-28-5214-01A-01D-1481-05",0.906012460542572
"96674","TCGA-06-6391-01A-11D-1697-05","TCGA-06-6391-01A-11D-1697-05",1
"114770","TCGA-06-6391-01A-11D-1697-05","TCGA-06-0650-01A-02D-1697-05",0.948292935605699
"105374","TCGA-06-6391-01A-11D-1697-05","TCGA-32-1980-01A-01D-1697-05",0.94119719081621
"97023","TCGA-06-1804-01A-01D-1697-05","TCGA-06-1804-01A-01D-1697-05",1
"99459","TCGA-06-1804-01A-01D-1697-05","TCGA-26-5136-01B-01D-1481-05",0.924447384851431
"113379","TCGA-06-1804-01A-01D-1697-05","TCGA-19-5950-01A-11D-1697-05",0.922996842600036
"97372","TCGA-26-1442-01A-01D-1697-05","TCGA-26-1442-01A-01D-1697-05",1
"97720","TCGA-26-1442-01A-01D-1697-05","TCGA-15-1444-01A-02D-1697-05",0.955153501723677
"106072","TCGA-26-1442-01A-01D-1697-05","TCGA-06-6389-01A-11D-1697-05",0.948462460595415
"97721","TCGA-15-1444-01A-02D-1697-05","TCGA-15-1444-01A-02D-1697-05",1
"97373","TCGA-15-1444-01A-02D-1697-05","TCGA-26-1442-01A-01D-1697-05",0.955153501723677
"106073","TCGA-15-1444-01A-02D-1697-05","TCGA-06-6389-01A-11D-1697-05",0.94169849874025
"98070","TCGA-12-5301-01A-01D-1481-05","TCGA-12-5301-01A-01D-1481-05",1
"100506","TCGA-12-5301-01A-01D-1481-05","TCGA-06-5411-01A-01D-1697-05",0.931766508404819
"107814","TCGA-12-5301-01A-01D-1481-05","TCGA-76-6192-01A-11D-1697-05",0.925883180664659
"98419","TCGA-32-1979-01A-01D-1697-05","TCGA-32-1979-01A-01D-1697-05",1
"114775","TCGA-32-1979-01A-01D-1697-05","TCGA-06-0650-01A-02D-1697-05",0.923138634044063
"113383","TCGA-32-1979-01A-01D-1697-05","TCGA-19-5950-01A-11D-1697-05",0.921635226647967
"98768","TCGA-26-5134-01A-01D-1481-05","TCGA-26-5134-01A-01D-1481-05",1
"103640","TCGA-26-5134-01A-01D-1481-05","TCGA-28-5216-01A-01D-1481-05",0.929997522915991
"100508","TCGA-26-5134-01A-01D-1481-05","TCGA-06-5411-01A-01D-1697-05",0.928349109538186
"99117","TCGA-28-5204-01A-01D-1481-05","TCGA-28-5204-01A-01D-1481-05",1
"116169","TCGA-28-5204-01A-01D-1481-05","TCGA-06-5415-01A-01D-1481-05",0.931778974882598
"107817","TCGA-28-5204-01A-01D-1481-05","TCGA-76-6192-01A-11D-1697-05",0.930571573778769
"99466","TCGA-26-5136-01B-01D-1481-05","TCGA-26-5136-01B-01D-1481-05",1
"114778","TCGA-26-5136-01B-01D-1481-05","TCGA-06-0650-01A-02D-1697-05",0.933836736552017
"109906","TCGA-26-5136-01B-01D-1481-05","TCGA-06-5408-01A-01D-1697-05",0.932593299015941
"99815","TCGA-06-5416-01A-01D-1481-05","TCGA-06-5416-01A-01D-1481-05",1
"90767","TCGA-06-5416-01A-01D-1481-05","TCGA-12-1088-01A-01D-0521-05",0.865158319666449
"110951","TCGA-06-5416-01A-01D-1481-05","TCGA-28-5215-01A-01D-1481-05",0.854214380807797
"100164","TCGA-06-6390-01A-11D-1697-05","TCGA-06-6390-01A-11D-1697-05",1
"105384","TCGA-06-6390-01A-11D-1697-05","TCGA-32-1980-01A-01D-1697-05",0.963314642465112
"101556","TCGA-06-6390-01A-11D-1697-05","TCGA-06-0190-01A-01D-A45W-05",0.95303879736127
"100513","TCGA-06-5411-01A-01D-1697-05","TCGA-06-5411-01A-01D-1697-05",1
"119653","TCGA-06-5411-01A-01D-1697-05","TCGA-76-6193-01A-11D-1697-05",0.956617333987186
"107821","TCGA-06-5411-01A-01D-1697-05","TCGA-76-6192-01A-11D-1697-05",0.954861040886704
"100862","TCGA-06-5859-01A-01D-1697-05","TCGA-06-5859-01A-01D-1697-05",1
"119654","TCGA-06-5859-01A-01D-1697-05","TCGA-76-6193-01A-11D-1697-05",0.930583552032843
"107822","TCGA-06-5859-01A-01D-1697-05","TCGA-76-6192-01A-11D-1697-05",0.92961574832341
"101211","TCGA-28-5208-01A-01D-1481-05","TCGA-28-5208-01A-01D-1481-05",1
