,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
33,0.16686316,1.5597352,-0.49658772,0.50577533,-0.40630117,-0.304409,-0.22020994,-1.1387966,1.2378868,0.11231594,-0.24275386,0.95292556,-0.74004704,0.67435926,-1.3191463,0.7764011,0.056508124,0.68042135,-0.07204562,1.726011,-1.1013668,1.9226521,0.023821123,-0.62977946,-1.4183555,-1.1184907,-0.30657884,-0.39905387,-0.2519272,-0.5755254,-0.27960837,0.47223604,1.0772371,0.5750046,0.3630188,-0.34702402,-1.075288,-1.4777036,0.35371494,0.27654696,-0.13609411,0.12176232,2.000223,-1.0912122,-1.0583065,-0.49127114,0.36176172,2.207233,1.37847,-0.8417426,-0.78096694,-0.46900624,-0.905846,-1.7249416,0.23830444,0.17671794,-0.86281455,1.2248832,-0.7436902,1.9430183,0.4360465,2.1616364,1.0796355,1.4718403
34,0.98049474,-0.110562004,1.242769,-0.8698161,0.31521073,-1.4531956,-0.2450812,-0.6400906,1.9256248,0.7497951,2.2793856,1.0619831,-0.38004154,-1.0162536,0.37747806,-1.9080517,0.15873343,-0.75927615,2.6684327,0.46917388,-0.8344744,-0.06964861,0.41280085,-0.487873,2.056172,0.8205669,-1.0411431,0.6004146,-0.0744528,-0.20126559,0.78467906,0.8905671,1.447351,2.770453,1.0582278,-0.0634745,-1.1925446,-1.162585,0.1541209,-0.20506617,-1.0288246,1.5146807,2.962901,1.3108362,1.137918,2.3841612,-1.1666316,0.3370278,1.9146968,-0.75342804,1.314048,-1.1049743,1.969208,-0.5022448,-0.7804047,-1.6415303,-0.84008706,0.28792018,-0.58483696,0.9484327,1.7752875,0.29037488,1.2157917,0.92361253
35,2.3152387,1.7689213,1.8392006,0.07875515,1.6205553,-1.9875007,-1.1916362,2.325905,5.459625,0.0093748905,4.376426,1.718889,-2.2076628,-1.4261975,-0.6993852,-0.5164929,1.5024898,-0.9159258,0.1593202,-0.34619752,1.4072683,0.93815273,-1.692164,-2.076805,3.8510287,-1.4368802,-0.30941808,0.139714,-2.1897066,-1.6736768,1.9088875,-0.007855119,1.9580657,4.1753793,0.60210115,-1.6271331,-0.23960999,-0.2722689,-0.73379666,1.9335299,-0.80386734,4.6079865,2.4024684,1.8946728,1.3543836,2.1816115,-0.6343554,-0.9389061,0.731144,-0.3377072,3.660902,-1.5099401,0.59629136,-1.0225414,-3.437635,-1.0910436,-0.62400675,0.9693713,-2.2145896,2.239671,1.658111,-0.21414618,0.90649897,0.41882965
36,-3.1884298,-1.4436984,-0.6709486,-2.863376,-0.4321145,1.6451423,0.9058674,-0.7131984,-4.008321,2.9037328,-4.5866714,-0.680091,1.9093479,-1.6157025,0.92771155,0.20751633,1.6543784,-0.10784368,2.1459773,-2.3856773,0.8211792,-0.88080925,-1.0992482,0.66141003,-3.4609826,-1.2816504,0.58840364,-1.0980191,-0.30849636,-0.8200002,-3.4557128,-0.4907112,-1.9466016,-1.8627197,-1.8194923,1.0626429,-0.2224783,-1.3036652,1.5419818,-3.8199067,0.9173597,-2.4745903,-2.988296,-1.8640785,0.51115143,-3.4579709,1.948862,-1.7515031,-0.51846355,-1.2270277,-0.21084343,-0.49522138,2.6483593,-0.258593,0.33832452,0.39039224,-0.7257306,-0.66160375,2.7656593,-1.886563,0.1935818,-1.9478126,2.5574477,-1.7701076
37,0.70890903,0.538876,0.014782235,-0.2850678,-0.091696054,-0.64741015,-0.12423612,2.3234901,1.718394,-0.63244265,3.6573367,-0.81418425,0.18645239,0.05852048,0.6383636,-0.38540876,-0.57464874,-0.69727135,0.6090511,0.50789887,-1.3592418,-0.57353956,-0.10083361,-0.14064848,2.9049582,-0.7625468,-0.67065203,1.9397491,-1.427808,0.23322885,2.142342,2.9575613,-0.27953207,3.2458346,2.2439384,-0.7846184,1.0516816,-0.45329487,-1.2363516,-0.5579514,0.39776322,2.8966634,2.7221377,2.1652772,0.25228825,2.9706705,-0.94171447,0.20923218,-0.31761897,-0.98770547,2.765306,-1.5859115,-2.3190455,1.1564564,0.038815707,-1.6377159,-0.36845702,-0.051845796,0.33802757,2.140252,0.14055364,-1.8184768,-2.1601443,-0.9746098
38,1.2343644,-0.16562083,-0.6572355,-1.3920665,0.0498692,-2.799934,0.12858883,2.4248297,3.280249,-0.41053957,3.3448656,-0.7308736,-1.6822877,-0.001110062,0.054981053,-1.304071,1.200229,-2.0551505,3.5657053,-0.26032087,-0.5446953,-0.26914054,-0.6479548,0.43007225,3.7927163,-0.4017729,-0.5255782,3.6732879,-1.1948934,-2.540419,1.9010779,1.7172004,1.3926573,1.8658655,2.1628883,-2.0551257,-0.3814974,-2.5556726,-0.32611752,0.09354434,-0.2966701,2.4218125,3.5131514,2.0581293,1.312227,3.8403544,-1.3896822,-0.6197996,0.62050426,-0.876772,3.5797424,-1.7349933,-0.15773587,-0.56863433,-0.5858445,-1.6292403,-0.53841686,-0.77610993,-0.2511517,1.9382802,2.9966538,0.70806384,-0.22549473,-0.058231078
39,0.6469021,0.32291016,-0.11269137,-1.6043173,2.001347,-0.22566895,-2.8424754,1.1702604,2.4666803,1.638337,3.110118,0.15170486,-3.4663203,-0.39846158,1.2524525,-1.8951744,-0.31554496,-1.4483488,3.0468986,-0.8909902,3.9685419,-1.1407945,-0.5768693,0.9055475,3.15004,-1.610951,-1.829046,2.579949,-2.4921136,-1.5758303,-1.0482422,1.4851689,1.6917303,3.730144,2.9631925,-2.3840446,-1.089536,-2.6483016,-0.44453537,1.0216062,-0.42163247,4.119806,1.556868,0.7335539,-0.25241968,3.3307698,-2.06665,-0.6784426,0.62811655,-0.3978643,1.9804797,-2.2614276,0.8556449,-0.77997077,-1.9321864,-2.1196392,0.2741369,-1.4525111,-0.44018584,2.4543943,2.2810304,1.595087,2.177997,1.8385894
40,-1.2308772,-3.835879,2.0449138,1.8852661,-0.1392736,5.2606735,-0.38517785,-5.184763,-4.0496807,-1.0181701,-7.138285,-2.1037002,4.852115,5.3653774,-0.031650975,3.3895392,-5.4190426,5.5249515,-10.043973,0.5649082,-0.6822367,-1.0305694,1.4967847,-1.5787901,-2.828343,0.9254919,-2.687053,-5.669416,4.364667,1.4334006,-0.79433614,-2.996777,-0.6330563,-6.638121,-5.4058695,4.25227,-2.5450704,3.6081285,-1.1442081,-0.13656154,2.1771166,-7.0484915,-5.6402845,-5.6654453,2.7944205,-3.806187,2.12985,1.3858839,-1.7034044,3.4203262,-8.520356,3.2755356,-1.9490377,-2.7449186,5.648334,5.429299,-2.0043857,3.8106012,-1.8697696,-3.1142955,-0.4572515,1.1558994,-3.6347778,-0.04432922
41,1.4117622,-0.34981275,-2.356778,-0.5854262,0.34111175,0.6787527,0.18325098,-0.556978,0.8859921,-0.5281303,1.1185975,-0.63876045,0.9318881,-0.84041274,0.53756195,-0.34478644,0.5455457,-0.9008676,0.09488424,-0.7287301,2.2169914,-0.9718903,-0.6580066,-0.12975577,1.2685518,-0.7002066,-0.7168798,1.2333724,-0.49530518,-0.19802772,0.9698373,-0.45109895,0.3570925,-0.28346094,-0.14480114,-0.8641591,-0.64555067,-0.25111926,-0.17313744,-0.56430835,-1.3379762,1.2489964,-1.6644927,1.6896616,1.1364046,0.18154004,-0.801151,-0.66711605,-1.4608642,1.3462765,1.1307881,-1.6351458,0.58476055,0.28541902,-0.84627056,-1.0017668,-0.79614735,-1.6312242,0.043422975,0.12433695,1.3261058,-1.4149697,0.88231695,-0.5263743
42,0.18384932,-0.305178,-0.8799772,-0.93283796,1.1131997,1.4825358,-2.3611252,1.5806007,0.9100223,-0.35205436,0.9248331,-0.6136087,-1.6866935,-0.18339518,0.47361448,-1.4274638,0.20303103,-1.5808382,0.9244771,-1.086026,1.821663,-1.8179092,0.29678443,0.24528477,1.7169462,-0.05058396,-0.16021615,1.3984692,-1.1046301,-1.1761111,0.9959594,0.4855127,0.38385758,0.7147304,-0.024324983,-2.6234517,-1.1106008,-2.0800624,-0.36635798,-0.6550983,-1.024483,2.6564744,-0.0064464267,0.8241539,0.11196724,1.9832419,-1.4849772,-1.1675467,-0.5888525,0.4007322,2.8722007,-1.5952277,-0.3882063,1.208563,-0.20716944,-1.6452342,0.24079087,-0.8942773,1.2397474,1.1515306,2.0078697,-0.12061702,0.5480204,-0.9278812
43,2.0488842,-0.87484604,-0.2892824,-1.4181472,1.2443212,-2.4742656,-0.116317496,0.89430344,3.6025543,0.06805225,2.2231486,0.15598656,-1.8046137,-0.10311468,-0.77265835,-2.501173,1.893271,-2.559828,3.9136446,-1.3943162,-0.39724162,-1.1372802,-2.4329693,0.74195415,3.7922614,0.71430075,-1.3138793,3.7029562,-1.3059535,-1.9047806,0.8474338,0.72691196,1.3422489,0.18604155,2.5145113,-0.94975245,-1.390485,-1.3124753,-0.5418171,-1.323981,-1.6520991,2.669499,2.062057,2.607919,0.93648237,3.0188093,-0.8420213,-0.07888284,0.5742977,-1.1954403,3.0176685,-1.7896737,0.9574063,0.029036947,0.6955286,-1.5029873,-1.466925,-0.5741097,-0.08870659,1.4106532,3.1433132,0.76294017,0.97628427,-0.42473665
44,-0.09331907,-0.91200805,-0.5192976,-1.0052968,-0.79617614,0.72991806,-1.29824,-0.7044929,-0.92029434,-0.118957415,-0.36708707,0.057028312,-0.8224551,-0.2571246,0.0050297547,-0.8834225,0.7621703,-1.4143465,-0.007647613,-0.96076274,1.7455897,-0.9837594,-0.97380304,-0.3817275,1.0142833,-0.8028436,-0.26590562,2.0563552,0.0330636,-0.6486669,0.076048024,-1.0107591,1.6018538,-0.026937097,-0.16556722,-0.3159938,-0.7306546,-0.8213444,-0.33854926,-0.69231176,-0.25356627,0.72682905,0.5294628,0.0029964428,0.84199256,-0.05141955,-0.5979868,-1.4409672,-0.9997232,-0.5313609,0.45254853,-0.71073836,1.0144035,1.4514805,-0.7878138,-0.8801813,-1.0878617,-1.1803454,0.08432966,-0.38084912,1.6542896,-0.43494833,0.6898893,-0.3456045
45,1.218624,-0.07893542,-1.5904886,-0.7109079,0.16340438,-2.1849265,1.1857351,0.43768376,3.0338783,0.6570212,2.3535986,-0.3601339,-1.2134334,-0.9418991,-0.7981623,-3.112022,0.5793766,-2.1213746,2.8941457,1.1236246,0.01634461,2.1040857,-0.4188199,-0.15974107,1.8570797,-0.2790938,1.29502,1.325077,0.17040776,-1.2365767,-0.00092673954,1.4573934,3.0889897,3.815266,2.3706467,-0.59798706,-0.70956844,-2.3946683,-0.39320803,0.12029166,-0.7853373,2.2359674,2.498341,1.6190196,0.83415866,1.68794,0.35045436,1.5662471,1.1802757,-1.3763092,3.1102173,-2.1250248,2.500303,-1.7892317,-1.6099056,-2.131163,-0.47362816,-0.1267555,-0.7355066,2.829129,1.5600802,1.4962938,0.80254894,2.5053308
46,0.52113986,-0.61142033,0.06776187,0.066593476,0.3272587,-1.7596741,-0.23577748,-0.7694864,1.2875886,0.89666325,2.6634586,-0.30904973,-0.23510817,-1.0498608,-0.52853054,0.06823066,-2.6345117,-2.0530825,0.1946081,0.79439056,1.3330758,-0.73871326,-0.6861057,0.760254,2.8960001,0.24263802,-0.59634906,0.32749677,-0.6477203,1.0509118,3.2884305,1.821504,-0.96471053,1.7767268,1.3918403,-1.120624,0.36918402,-1.8283862,-1.2285985,0.22266051,0.5227944,2.2833855,1.3141599,-0.6858849,0.38308996,3.163615,-1.3653203,-0.89450717,-0.2956316,0.65937126,-0.62989366,-2.7030632,1.1453834,1.5573906,-1.4753809,-0.6544841,0.30437195,-0.16451164,0.054589383,1.1915752,0.45208943,-0.85282326,-0.101028636,-0.48836422
47,0.7004876,-0.7618112,0.08793479,-1.3690207,-0.13079236,-1.3622277,-0.8964159,0.3423392,1.3697969,0.078161225,1.3257735,0.45805806,-1.3188528,-0.45430505,-0.17040394,-2.5594935,1.43111,-1.0566697,2.4676268,-0.653308,0.4361099,-0.7365054,-0.18733966,-0.0066377707,1.153114,-0.092066124,-0.5305992,2.6424165,-0.87020266,-0.84166217,0.22744626,-0.43118805,1.4261873,1.2691674,2.0709841,-1.224921,-0.63685775,-1.6835289,-0.10630174,-0.43493313,-0.22528294,1.2523841,1.5767475,0.32659602,1.3357983,1.3003619,-1.1401654,-1.2481037,0.27404425,-0.33246812,1.7377242,-1.0921273,1.937785,0.36269307,-0.5391122,-0.7316068,-1.2177461,-1.1273334,0.0055335546,0.85508215,2.339974,0.32880655,1.1555357,-0.8890293
48,0.83744043,-0.0038320497,-0.6165614,-0.59225863,-0.048996385,-1.172231,-0.34852716,0.48334607,2.1451273,0.5242162,1.5125597,-0.053559054,-1.4657642,-1.0288589,0.10663132,-1.4653251,0.12886879,-2.0739706,2.2402499,-0.16548958,0.16750719,-0.5050016,-0.42289224,0.29372644,2.02158,-0.59145844,0.13629368,2.0433023,-0.56020075,-0.60510164,1.2712388,1.1695108,0.33845463,2.025134,1.8050632,-0.9896642,0.41796032,-1.5334575,-0.41420227,-0.21535975,-0.17124932,1.792878,1.790826,1.0080574,0.5702271,2.398985,-1.1534498,0.21063782,-0.029624261,-0.95073944,2.9762986,-1.4544454,1.2898551,0.21304655,-1.3520554,-0.9238968,-0.5470573,-0.45338264,0.75064486,1.116273,1.3385831,-0.49226907,-0.23910116,-0.024045372
49,1.3881732,0.35153735,-0.28706172,1.2962185,1.149743,-1.775765,-1.2651615,1.665622,2.8334432,0.8739356,2.5446775,0.3636559,-4.596177,-1.1440885,0.6671315,-0.4928506,0.9488194,-2.5405228,2.2831757,-1.0683137,2.519507,-2.2129757,-2.0754955,-0.8128994,2.8579278,-0.9273561,-1.7271405,1.9312514,-3.0534868,-2.850556,3.9703617,1.4414718,1.4387251,3.003663,0.71167564,-3.020388,0.9333157,-0.66414595,-2.0749776,0.7752673,-0.22214569,3.9721062,0.4987732,0.21716934,0.9609316,3.1025631,-3.4568028,-2.892662,-1.2876427,0.9551161,4.878613,-1.8297834,1.1690171,0.63702816,-2.9521837,-0.23405612,-0.13777035,-1.0413247,-0.3725905,2.293846,2.4368172,-0.03511916,0.9498662,-0.07769873
50,1.4696282,-0.142562,0.5031102,-0.2964267,1.4147409,0.3326476,-0.39934915,0.72153914,1.3169955,-0.7730456,1.5114142,-0.33581728,-0.14512143,0.5818899,0.11349411,-0.5946756,-0.45355412,-1.1538395,1.0636197,-1.0395383,1.762828,-0.24633925,-0.36431766,0.082670845,2.5176692,0.1854522,-0.50082207,2.0109763,-1.4409841,0.012297549,1.4922149,0.7213601,-0.1372225,0.025827229,2.0747504,-1.4847331,-0.4639197,-0.19273417,0.26574403,0.33896187,-0.5584275,2.2934723,1.7948236,1.5181173,-1.3208991,1.6070998,-0.7967836,0.7959844,-0.93082106,-0.7064567,1.3324599,-1.5105855,-1.411885,-0.146929,-0.8915906,-0.7306728,-0.70512027,-1.3455892,-0.7037428,0.40338472,2.346744,0.8940375,-0.34276757,-0.21716276
51,1.7072469,0.36459476,0.31332448,-1.3133754,0.6818543,-1.6412725,-0.5603927,-0.25839376,1.4534385,-0.09771152,2.1607323,0.80014235,-1.5589069,-0.8346243,-0.40758753,-1.5119866,0.11071077,0.133348,2.1414187,0.48975274,0.24880444,-0.23763554,-0.50790274,-0.29378337,0.6297811,-1.0292313,-0.43371537,0.13746667,-0.6180524,-1.2016823,0.46613276,0.92476547,2.6199486,3.002479,2.5924253,-0.105760716,0.6820357,-0.7938706,-0.3075288,-0.31241557,-0.13564596,2.303486,3.8001776,2.2114525,1.2542012,3.0283096,-0.83345956,0.39649972,0.32387093,-1.2184832,1.5849596,-0.6471627,1.3802438,0.317187,-0.94682,-0.17597374,0.46162575,-0.89371955,-0.90764415,0.7396424,1.7885107,0.33020058,0.7287001,1.5007855
52,-2.652565,0.72547615,5.6043067,1.3634658,-0.19305632,-0.5006838,2.1380358,-2.2712224,-4.875646,-3.9019048,-8.262785,0.849625,3.0603278,-0.9789238,-1.4491168,4.2763853,-0.8580955,9.235937,-4.5233583,5.085329,-3.6399136,3.44494,2.9694502,-0.82695574,-9.936981,-0.5645722,-1.5426812,-5.470085,5.7178245,3.593963,-4.2660384,-1.2373495,-1.6556561,-5.124433,-2.960842,4.4160094,-1.1140636,4.609119,2.669931,-0.20314512,1.1257944,-7.164263,-4.407421,-8.565741,-2.3283656,-7.0898395,4.045539,0.2772766,1.1392447,0.7385852,-10.476644,2.4589596,-2.3584933,-4.419229,3.252996,4.3207555,0.37071478,5.590221,-2.8496373,-3.1128757,-4.648948,-0.4497719,1.1253273,4.087092
53,0.6624049,-0.6399883,0.11919969,-0.8286192,0.40342873,-1.1622312,0.2676496,1.2992729,1.7178559,-0.85544294,0.8943327,-0.71087503,0.0102008,-0.37697238,-0.100054815,-0.82618505,0.7366531,0.63321894,0.5117724,-0.06183997,-0.42864674,0.14419492,-0.84976494,-0.63281626,1.4572496,0.42994684,0.452141,0.5651974,0.079366475,-0.70058066,0.6004702,0.9579104,0.66891074,1.4330711,0.9213728,-1.381811,1.3138026,-0.9292834,0.36225218,-1.0815164,-0.5020768,0.8232862,2.024718,1.837974,-1.0511336,2.1361005,0.2528135,1.0272177,0.107861795,-0.87172365,0.73751074,0.34886497,1.0717881,0.8538085,0.8772361,0.44131085,0.6424189,0.13508879,0.70153445,0.06774659,-0.22013475,0.033297345,-0.07570033,0.41528434
54,0.63901263,-0.5451037,-0.32108197,-0.72954655,0.2821534,0.21976869,-0.2082826,2.2876306,1.2406178,-0.7981584,2.2043312,-0.3170873,-1.1827289,-0.49339145,-0.2013749,-0.365432,-0.48607293,-1.1444826,0.342653,-0.72610813,0.08970599,-0.4287896,0.17081258,0.85878164,1.8015065,-0.14953217,-0.17406258,0.9090794,-1.1082597,-0.48002043,1.8230661,0.56121373,-1.4376793,0.74147284,0.96696174,-0.8037954,1.1566284,-0.5300455,0.25038946,-0.32638142,-0.30598965,1.463072,0.9510786,1.361085,-0.34321222,2.3555734,-1.4695874,-1.3396312,-0.42731583,-0.3972862,1.1131973,-0.75466824,-1.1375371,0.97177285,-0.09801687,-0.39616498,0.5079254,-0.86567545,0.57536036,1.1258096,0.7578386,-0.88934946,-0.18503456,-1.7737871
55,1.2205791,1.2165813,-1.461958,-0.8415494,0.2780567,-0.89366794,-0.55253834,1.8203168,2.7174213,-0.705829,3.0907502,-0.27476263,-1.6509619,-0.07763566,0.07823335,-1.0145735,0.91945624,-2.7163374,1.8430855,-1.3788965,1.147385,-0.4837953,0.65374255,2.1091783,1.1906939,-0.34172913,-0.49126512,3.4886906,-1.2615018,-1.075897,0.22789216,0.642811,0.774384,0.56173384,1.6248655,-2.2645187,-1.2312331,-2.3162127,-0.3868299,0.56213427,0.095329925,3.842416,1.5812643,1.0912641,0.7179584,2.3959408,-2.1008453,-1.1903411,-0.9488805,-0.5391002,2.7585506,-1.0420146,0.37371266,1.3002483,-1.6010045,-1.6197127,-1.4854885,-1.413625,0.8931276,0.6970304,2.5999444,-0.31803107,0.35874864,-0.8072958
56,1.2986253,-0.71408224,-0.94196105,-0.82862324,0.46793577,-0.10005985,-1.5709041,1.6930814,1.3300321,-1.0506154,2.8418207,-0.88856506,-1.2217238,0.7298643,-0.38515955,-0.926536,0.9188678,-2.175456,1.6122515,-1.1549977,1.4848977,-1.6599749,-0.075904995,0.9608143,3.257136,-1.5299076,-0.41428757,3.0193431,-0.60604376,-1.9684358,1.0075831,0.19340914,-0.20664126,0.44051266,2.0878408,-1.5092242,0.124464765,-2.032163,-0.29841614,-0.85794204,-0.83200306,2.5896525,0.7289949,2.431803,0.84723186,2.1503725,-1.9291939,-0.6265043,-0.38439146,-0.26895508,2.3760583,-2.2556927,-0.5708811,1.2320838,-1.3627518,-1.0389504,0.3991334,-1.5173421,0.41321197,1.1294953,2.4162552,-0.24461985,-0.17873555,-1.6998261
57,-1.3694588,1.0739669,0.38234884,-0.26934066,-0.283861,1.307981,-0.11969163,-0.33418757,-0.7284084,2.062611,0.094542414,1.2544676,-0.8199405,-0.607631,0.22953255,0.5193319,0.20748769,1.619307,0.56390333,1.070646,0.9084619,0.13008426,-0.71760756,-1.425824,-3.2512667,-1.4721797,-1.2203556,-1.9001615,-0.080543876,2.1949012,-2.246963,-2.1054347,0.64088345,2.2463918,0.023066849,-1.4369136,-0.8558227,-0.00014843047,-0.6553026,-0.005442299,-0.23714076,-1.704321,-2.416048,-2.7221766,-1.1079842,-0.40903038,-0.3685123,-0.21369505,0.39378712,0.44536152,-2.0256083,-0.24835724,0.7729371,-0.796009,0.60059345,0.028201737,-0.063643724,-0.20169432,0.27504075,0.1679425,-1.3329134,-0.16192499,1.4040769,1.0147917
58,0.31182334,-1.6123316,-1.0205927,-0.3819741,0.1639508,0.9322263,-0.5007231,-0.5572361,-0.87330145,0.48775357,-0.06014219,-1.4697238,1.0592626,-0.6219913,1.1189011,0.2204393,0.62770283,-0.07385264,0.6390909,-0.3505819,1.5162954,0.28945228,0.08084765,0.42169926,-0.8660706,-0.1763514,0.2875258,0.45208055,0.5321551,0.07594178,0.153584,0.681531,0.9165356,-1.3323011,0.38780057,0.6898121,0.30648544,-0.17354721,-0.2030764,-0.5319217,0.34753254,0.64303076,-0.3053208,0.5720431,1.3033228,-1.4315544,-0.24859823,-0.37423834,-0.19677302,-0.09346136,-0.1545348,0.4600985,1.3372152,0.25472838,-0.40890136,-0.37796843,0.23730159,-0.2622883,0.18714309,-0.71920234,1.0614144,-0.24779382,0.026095556,0.1012075
59,1.4990215,-0.79906934,-2.2306793,0.8960302,-1.0063925,0.39249524,0.02798408,-0.6686355,-1.1354752,-0.8208182,-0.41994265,-1.9200381,2.1970482,1.2064089,-1.1501915,1.9770143,-0.17932723,-0.32295868,0.30158296,-1.8013386,0.33301777,-1.0737218,1.290403,2.0672362,0.13695683,1.8972374,0.2944519,0.03994195,-2.6715324,-0.9737419,0.41083014,2.0536578,-1.8674737,-1.5353893,1.3398917,1.6619233,-0.7430683,-0.012024179,1.1072272,-0.7944223,1.4444894,-0.42018542,-2.2995515,2.042062,1.2050214,0.2868502,0.14066033,2.259898,-1.0746452,-0.6007516,-1.0845635,1.1832068,-0.46765536,-0.01950235,-1.6645266,-1.2875195,-0.35298163,-1.3498511,-0.1125501,-0.51462936,-0.4006889,0.829049,-0.3966278,-1.327486
60,2.2039607,-1.1189439,-1.5084491,-1.2119888,0.8490098,-1.5344164,-0.49080306,1.3249009,3.1743715,-0.22759742,2.9819677,-1.0039152,-1.5997751,-0.8259281,0.67855793,-2.292708,1.0076832,-4.100031,2.7739608,-0.83191454,1.4595882,-1.3002759,-0.2164251,0.8565262,3.7500393,0.39691457,-0.237706,2.2316625,-2.080355,-1.9246539,3.279187,0.31534058,1.9154532,1.1950196,1.1925888,-1.7390571,0.8373934,-1.3421056,-1.5375136,-0.134893,-0.84774876,4.009228,1.898865,2.4879234,0.3118954,1.8280239,-1.7328457,-0.43736434,-0.40083924,-0.15619917,2.7508237,-1.8017111,0.23486637,0.43354505,-1.0068218,-1.0327171,-0.67772084,-1.8384587,0.37799835,0.4882532,2.8619998,-0.14831279,0.12758456,-0.92171407
61,1.5597341,0.045784496,-0.4906803,-2.2196946,0.7313498,-0.4251589,-0.70739543,-0.2440628,1.4614608,0.37420285,1.8815262,0.82179576,0.58325404,-1.0834672,0.3450448,-0.6923395,0.4436684,0.22741811,-0.04057754,-0.349537,1.0309795,0.1333618,-1.2983322,0.7815342,1.5484315,-0.73609316,0.11597649,1.7841444,0.24818172,-1.3761349,-0.750844,1.5837518,-0.5979359,0.86869013,0.79739726,-0.6772903,0.12161234,-2.0137618,-0.8206571,-0.6278333,-0.49925,3.9607797,2.0575316,3.4212794,0.29940405,1.4413574,-1.54408,-0.2583756,1.2771524,-1.2053401,1.7273029,-1.2301772,0.9393768,1.0032848,-0.056221455,-1.3648934,0.80765283,-0.18718164,0.48164344,-0.8646301,1.6923798,-1.6108392,1.6595093,0.33668813
62,-0.40707374,0.008516006,-0.11980739,-1.5420051,0.13931182,-2.2436712,-0.72065145,-1.5488204,2.6045656,1.6858888,0.61970264,-0.24176808,-3.2082539,-2.34943,0.9086085,-3.3753438,0.24353027,-1.3342654,4.5036654,0.5416523,-2.0698328,1.2470216,-0.20332596,-1.6626505,0.15515754,-2.6381648,1.1643074,1.2331191,-0.35894823,0.118306614,0.42413855,0.5176684,3.2513733,2.748808,2.3294313,-2.0088418,-1.9768124,-1.0513003,-1.1480494,-1.0602926,-2.573149,0.48063898,2.4606643,-1.2161739,2.0234716,2.1396139,-0.005384732,0.3674219,-0.74780387,-1.0063573,2.733577,-0.9867413,2.3501432,-1.8830749,-2.5742896,0.37219244,-2.1348252,-1.2468916,0.55470616,2.0912087,0.96105266,-0.70935756,0.39103213,0.9960187
63,-0.5157354,1.6976092,3.238085,1.0598644,0.37523505,-2.151976,0.20864506,-2.039757,0.40958598,-1.0953275,0.2096465,1.2386633,1.46834,-0.6079768,-1.6114372,1.0138738,-0.23680612,4.201875,-0.75065935,0.92093,-3.724965,2.6361148,-0.8391563,-1.8124341,-0.79040366,0.33399525,0.8757223,-2.8459747,1.5512921,1.414199,-1.9475874,-1.4605494,0.3068196,2.2042613,0.6092817,1.028789,-1.1115562,0.31910372,1.1087637,1.8274671,-0.79560876,-1.9648772,2.080261,-0.020499947,-0.87316746,0.11072285,0.7920313,3.2017798,2.3924832,-1.76555,-3.0151424,0.8554637,0.88111174,-1.6234119,-1.2183931,-0.029574744,0.18285125,4.1789894,-1.7442755,0.24845904,-0.4138134,0.07067947,0.62176436,2.6680675
64,1.4116297,-0.3094881,-2.0444267,-1.128592,0.2205148,-0.5545273,0.82201916,2.763528,3.194321,-0.91352785,3.197567,-1.3083385,-0.3862964,0.018118784,1.4469354,-0.46057594,1.53104,-1.6380022,-0.4301354,-1.7870415,2.1269028,-1.9717051,-0.9819647,1.1626924,3.1950848,-0.5131509,-0.3074354,2.5756786,-1.2159754,-0.71182245,2.387827,0.5061028,-0.8736962,0.4908662,0.9415537,-0.9879458,-0.123509794,-0.5281862,-0.3590976,-0.47449908,-0.67438763,2.8174944,0.7255706,2.5661352,-0.13226208,2.2815835,-1.8597792,-1.0203431,-0.30768007,1.0579774,2.0194204,-0.96943486,-0.26760793,2.7916772,-0.4955843,-1.7050973,1.0487014,-0.6448358,0.29222128,0.17739889,2.1176593,-1.2405264,-1.0275843,-1.7063605
65,-0.1039224,-0.8527015,0.5759027,1.3147721,-1.7031739,-0.6374321,0.12369871,-1.1106207,-1.707487,0.6726889,-0.9790959,1.2446308,0.8150777,0.2756527,-0.3456383,1.7752295,0.371222,1.2816426,-1.949405,0.6465588,-0.2829156,2.4560997,0.8252639,-0.39017114,-0.8740578,-1.042894,1.0988913,0.044216298,0.32156977,0.36664662,-2.5556982,1.3358431,0.5377034,-0.9043745,-0.25196287,-0.34605172,-0.4343742,-1.8090072,0.90565884,0.67608964,0.4180353,0.6573624,0.25367928,0.10916208,-0.7509168,-0.3014447,0.73186696,2.4206204,0.09338019,-1.3615564,-1.3715358,-0.7634402,-1.2322924,0.35549587,0.23094115,-0.2222861,0.11668548,0.83540004,-0.5258143,0.0899265,-0.76363814,0.29411083,-0.20247163,2.5952623
